17111	1.990146	1.346010	2
8954	0.432653	0.155574	2
13833	3.442322	0.268982	2
15542	0.000000	0.384715	2
15595	12.913071	0.351889	3
24784	2.703222	0.571084	1
3728	5.696542	1.681213	2
43780	7.839992	0.459921	3
37080	7.494575	0.533884	3
54548	1.776876	0.119312	1
4568	4.276981	0.130661	2
29339	2.274575	0.220303	1
29082	9.873047	0.263012	3
30104	1.505767	0.783827	1
63043	4.248819	1.274617	1
11086	0.000000	1.174795	2
34842	10.865740	0.452389	3
68966	6.292390	0.058403	1
5614	4.383366	1.020409	2
69956	7.420263	1.566900	1
35605	10.676347	0.246347	3
9478	4.411339	1.646961	2
48648	2.173362	0.315099	1
58929	4.646015	1.291081	1
13508	2.790288	1.548025	2
12123	4.214348	0.320606	2
10001	1.100531	0.195549	2
64750	5.006689	1.061900	1
10956	0.000000	1.554346	2
24416	7.534645	1.549783	3
34860	9.649758	0.547061	3
16159	0.552767	1.118950	2
58382	2.914165	1.516711	1
59622	9.509417	0.518050	3
79083	10.929990	0.675138	1
46046	3.778314	1.230336	1
20945	7.848731	0.784785	3
41567	9.354207	0.143977	3
8539	6.250544	1.561122	3
50370	10.011097	0.143631	3
48434	2.896102	1.011524	1
18758	0.000000	1.255573	2
75810	12.420475	1.217328	1
18305	10.925002	0.361404	3
36027	2.832443	0.335870	1
77489	9.963492	1.258614	1
68498	8.253283	1.217753	1
72130	11.513047	0.898083	1
32303	9.618038	0.503653	3
68889	13.013974	0.714567	1
7602	1.540511	0.310997	2
49872	10.190728	0.536657	3
78432	9.011640	1.035417	1
24629	13.731128	0.236893	3
32704	11.248007	0.469897	3
19106	0.000000	1.453612	2
40917	0.885053	0.093700	1
1212	1.722011	0.134043	2
11692	7.429051	1.012378	2
5336	5.060221	1.492828	2
31565	9.649056	0.014088	3
14373	3.205303	1.679401	2
15293	0.431235	0.654128	2
17899	4.156427	1.528467	2
41794	2.516614	1.394190	1
33524	13.453648	1.118658	3
5657	1.086974	0.732724	2
